"CMS Certification Number (CCN)",HHCAHPS Survey Summary Star Rating,HHCAHPS Survey Summary Star Rating Footnote,Star Rating for health team gave care in a professional way,Footnote for Star Rating for gave care in a professional way,Percent of patients who reported that their home health team gave care in a professional way,Footnote for Percent of patients who reported that their home health team gave care in a professional way,Star Rating for health team communicated well with them,Footnote for Star Rating for communicated well with them,Percent of patients who reported that their home health team communicated well with them,Footnote for Percent of patients who reported that their home health team communicated well with them,"Star Rating team discussed medicines, pain, and home safety","Footnote Star Rating discussed medicines, pain, home safety","Percent of patients who reported that their home health team discussed medicines, pain, and home safety with them","Footnote for Percent of patients who reported that their home health team discussed medicines, pain, and home safety with them",Star Rating for how patients rated overall care from agency,Footnote for Star Rating for overall care from agency,"Percent of patients who gave their home health agency a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest)","Footnote for Percent of patients who gave their home health agency a rating of 9 or 10 on a scale from 0(lowest) to 10(highest)","Percent of patients who reported YES, they would definitely recommend the home health agency to friends and family","Footnote for Percent of patients who reported YES, they would definitely recommend the home health agency to friends and family",Number of completed Surveys,Footnote for number of completed surveys,Response rate,Footnote for response rate,Footnote Number
497656,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
497660,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
497661,Not Available,9,Not Available,9,91,9,Not Available,9,97,9,Not Available,9,82,9,Not Available,9,96,9,94,9,3,9,18,9,9
497662,4,,4,,88,,3,,86,,3,,79,,4,,90,,85,,124,,23,,
497663,5,,5,,97,,5,,97,,5,,92,,5,,98,,96,,73,,37,,
497665,4,11,5,11,94,11,4,11,92,11,3,11,79,11,5,11,97,11,95,11,41,11,28,11,11
497666,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
497668,4,,4,,89,,4,,90,,4,,83,,4,,89,,82,,127,,29,,
497669,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
497671,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
497673,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
497674,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
497675,4,,4,,90,,3,,88,,4,,85,,4,,87,,85,,157,,21,,
497677,3,,3,,85,,2,,81,,3,,76,,2,,80,,71,,116,,24,,
497678,3,,3,,86,,3,,85,,2,,72,,2,,83,,71,,205,,25,,
497682,3,,4,,88,,3,,84,,3,,78,,3,,84,,88,,172,,32,,
497683,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
497685,3,11,4,11,92,11,2,11,83,11,2,11,68,11,2,11,78,11,71,11,63,11,17,11,11
497688,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
497689,Not Available,9,Not Available,9,100,9,Not Available,9,95,9,Not Available,9,90,9,Not Available,9,100,9,100,9,5,9,7,9,9
497690,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
497692,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
497694,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
497695,3,,3,,88,,3,,84,,3,,77,,2,,79,,76,,87,,19,,
497699,3,11,3,11,85,11,3,11,84,11,2,11,67,11,2,11,77,11,76,11,52,11,18,11,11
497700,Not Available,11,Not Available,11,85,11,Not Available,11,79,11,Not Available,11,69,11,Not Available,11,83,11,61,11,28,11,19,11,11
497701,2,11,2,11,82,11,2,11,80,11,2,11,69,11,1,11,73,11,51,11,47,11,25,11,11
497702,Not Available,11,Not Available,11,86,11,Not Available,11,68,11,Not Available,11,80,11,Not Available,11,79,11,77,11,11,11,9,11,11
497703,3,,4,,87,,3,,86,,3,,78,,3,,89,,77,,244,,20,,
497704,Not Available,9,Not Available,9,76,9,Not Available,9,78,9,Not Available,9,95,9,Not Available,9,76,9,76,9,5,9,8,9,9
497706,4,,4,,88,,4,,88,,3,,80,,3,,85,,79,,341,,20,,
497709,3,11,3,11,88,11,3,11,87,11,2,11,73,11,4,11,83,11,79,11,49,11,23,11,11
497712,4,,5,,91,,5,,93,,3,,76,,3,,88,,80,,79,,20,,
497713,4,10,5,10,91,10,4,10,91,10,3,10,81,10,4,10,90,10,89,10,186,10,37,10,10
497714,2,,3,,85,,2,,83,,2,,67,,2,,81,,75,,234,,19,,
497715,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
497719,Not Available,11,Not Available,11,73,11,Not Available,11,75,11,Not Available,11,71,11,Not Available,11,63,11,53,11,38,11,14,11,11
497720,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
497721,Not Available,11,Not Available,11,60,11,Not Available,11,56,11,Not Available,11,63,11,Not Available,11,47,11,32,11,18,11,19,11,11
497722,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
497724,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
497725,3,11,3,11,84,11,3,11,86,11,2,11,67,11,2,11,81,11,72,11,58,11,15,11,11
497726,2,,2,,79,,1,,74,,2,,67,,1,,67,,61,,157,,25,,
497727,4,11,4,11,89,11,3,11,87,11,3,11,81,11,4,11,92,11,85,11,49,11,18,11,11
497728,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
497729,Not Available,9,Not Available,9,94,9,Not Available,9,100,9,Not Available,9,74,9,Not Available,9,100,9,100,9,3,9,6,9,9
497730,2,,2,,82,,1,,74,,1,,65,,2,,71,,70,,121,,8,,
497731,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
497732,Not Available,11,Not Available,11,91,11,Not Available,11,77,11,Not Available,11,70,11,Not Available,11,47,11,59,11,11,11,18,11,11
497733,3,11,4,11,88,11,3,11,83,11,3,11,75,11,3,11,83,11,84,11,66,11,37,11,11
497734,3,11,4,11,86,11,4,11,87,11,2,11,74,11,2,11,77,11,77,11,64,11,21,11,11
497735,Not Available,11,Not Available,11,88,11,Not Available,11,68,11,Not Available,11,68,11,Not Available,11,91,11,83,11,16,11,13,11,11
497736,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
497737,4,,5,,92,,4,,89,,3,,81,,4,,86,,86,,99,,36,,
497739,4,11,5,11,90,11,3,11,85,11,2,11,68,11,4,11,89,11,89,11,41,11,11,11,11
497740,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
497743,4,,5,,92,,4,,90,,3,,77,,4,,87,,84,,77,,21,,
497744,3,,4,,87,,2,,81,,4,,85,,2,,80,,78,,105,,20,,
497745,Not Available,11,Not Available,11,86,11,Not Available,11,77,11,Not Available,11,57,11,Not Available,11,81,11,80,11,29,11,16,11,11
497746,4,,4,,90,,3,,87,,4,,85,,4,,90,,83,,242,,26,,
497747,3,,4,,89,,3,,88,,3,,81,,3,,87,,79,,383,,25,,
497748,4,,5,,91,,4,,90,,4,,85,,4,,88,,84,,350,,31,,
497749,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
497750,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
497751,Not Available,11,Not Available,11,90,11,Not Available,11,72,11,Not Available,11,66,11,Not Available,11,75,11,55,11,24,11,19,11,11
497752,3,,4,,90,,3,,87,,1,,63,,3,,87,,79,,155,,29,,
497754,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
497755,Not Available,11,Not Available,11,86,11,Not Available,11,94,11,Not Available,11,78,11,Not Available,11,90,11,85,11,37,11,32,11,11
497756,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
497757,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
497758,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
497759,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
497760,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
497761,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
497762,2,,2,,78,,2,,78,,1,,59,,2,,75,,62,,112,,24,,
497763,4,,5,,92,,3,,85,,4,,88,,4,,90,,93,,73,,35,,
497765,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
497766,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
497767,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
497768,Not Available,11,Not Available,11,97,11,Not Available,11,93,11,Not Available,11,94,11,Not Available,11,94,11,100,11,36,11,48,11,11
497769,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
497770,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
497771,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
497772,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
497773,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
497774,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
497775,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
497776,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
497777,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
497778,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
497779,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
497780,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
497781,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
497782,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
497783,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
497784,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
497785,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,Not Available,12,12
507004,3,,4,,87,,3,,85,,3,,78,,2,,82,,78,,410,,25,,
507007,4,,4,,88,,3,,84,,4,,83,,3,,81,,73,,672,,25,,
507010,3,,4,,89,,3,,84,,3,,78,,3,,84,,81,,337,,25,,
507019,4,,4,,90,,3,,88,,3,,79,,4,,88,,83,,679,,28,,
507020,3,,3,,85,,3,,83,,3,,76,,2,,76,,74,,248,,23,,
507021,3,,4,,88,,3,,83,,3,,78,,3,,82,,78,,485,,28,,
507028,4,,5,,90,,4,,89,,4,,83,,3,,85,,78,,135,,21,,
507029,4,,4,,88,,3,,83,,4,,83,,3,,82,,77,,247,,27,,
507031,3,,4,,86,,3,,86,,3,,76,,3,,80,,76,,321,,24,,
507034,3,,3,,84,,3,,82,,3,,76,,2,,79,,77,,301,,28,,
507038,4,11,5,11,90,11,3,11,88,11,4,11,83,11,4,11,84,11,86,11,60,11,16,11,11
507040,3,,4,,88,,3,,86,,3,,80,,2,,82,,78,,298,,23,,
507042,3,,3,,86,,3,,86,,3,,78,,2,,80,,75,,778,,29,,
507043,3,,4,,86,,4,,89,,2,,74,,2,,75,,68,,76,,23,,
